i279, 4.0, , , , , 4.0, , , , , , , , 4.0, , , , , 5.0, , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , 4.0, , , , , , , , , , , , , , , , 2.0, , , , , , , , , , 
i280, 4.0, 3.0, , , , 5.0, 2.0, , , , 4.0, , , , 2.0, , , , , , , , , , 4.0, , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , 3.0, , , , , , 4.0, , , , , , , , 3.0, , , , , , , , , , , , 3.0, , , , , , , 4.0, , , , , 5.0, , , , , , 5.0, 5.0, , , , 4.0
i281, 5.0, 3.0, 3.0, , 4.0, 3.0, 3.0, , 4.0, 3.0, , , , , 4.0, , , , 3.0, 4.0, , , , , 4.0, , , , , 4.0, , , 3.0, , , , , , 5.0, , , , , , , 3.0, , , , , 2.0, , 4.0, , , , , , , , , , , , , 3.0, , , , , , , , , , , , 5.0, 5.0, , , , , , , , , , , , 4.0, , , , , , , , 5.0, , 
i282, 4.0, , , 4.0, 3.0, 5.0, , , , , , , 4.0, 1.0, , , , , , , , , , , , , , , 3.0, , , , 3.0, , , , 4.0, , 3.0, , , 4.0, , , , , , , , , , , , 2.0, , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , , , , , , 4.0, , , 3.0, , , , 3.0, , 4.0, , 4.0
i3812, 3.0, , , , 3.0, 4.0, 3.0, , , , , , , , , , , , 5.0, 3.0, , 1.0, , , , , , , , , , , , , , , , , 5.0, , , , , , , , , , , 4.0, , 4.0, 3.0, , , , , , , , , , 3.0, , 4.0, 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 5.0, , , , , 
i3813, 5.0, , , , 3.0, , 2.0, , , 4.0, , , , , , 3.0, , , , 3.0, , , , , 3.0, , , , , , , , , , , , 3.0, , , 4.0, , , , , , , , , 3.0, 1.0, , 3.0, , , , , , 3.0, , , , , , , , 3.0, , , , , , , , , , , , , , , , , 4.0, 3.0, , , , , , , , , , , , , , , , , 
i3814, 5.0, , , , 3.0, , 2.0, , , , , , , , 4.0, 3.0, , , , 4.0, 5.0, 2.0, , , , , , , , , , , , , , , 4.0, , 5.0, 3.0, , , , , , , , , , 3.0, , 4.0, 5.0, , , , , 4.0, , , , , 3.0, , , , , , , , , , , , , , 4.0, , , , , , 4.0, 4.0, , , , , , , , , 3.0, , , 5.0, , , , , 
i287, 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i288, 5.0, 3.0, , , 1.0, 4.0, 1.0, , , , , 3.0, , 1.0, , 3.0, , , 3.0, , , 1.0, , , 2.0, 4.0, , , , , , , 4.0, 2.0, 4.0, 2.0, 4.0, , 4.0, 4.0, 3.0, , , , , , , , , , , 4.0, 5.0, , , , , 4.0, 2.0, , , , , , 4.0, 4.0, , , , , , , , , , , , , , , 1.0, , , , 4.0, , , , , 4.0, 2.0, , 2.0, , , 5.0, 4.0, , 5.0, , 
i289, 4.0, , , , , 4.0, , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.0, , 3.0, , , , 2.0, , , , 4.0
i290, 5.0, , , 5.0, 3.0, , , , , , , , , , , 3.0, , , , , , , , , , , , , , 4.0, 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , 5.0, , , , , , , , , , , , , 5.0, , , , , , , , , , 5.0, , , , , , , , , 5.0, , 4.0, , 
i292, 4.0, , 3.0, , 3.0, 5.0, 2.0, , , , , , 2.0, 4.0, , , , , , , , , , , 1.0, , , , , , , , 4.0, , , , , , 2.0, , , , , , , , , , , , , 4.0, , , , , , 3.0, 3.0, , , , , , 3.0, 2.0, , , , , , , , , , , 4.0, , , , 4.0, , , , , , , , , 3.0, 3.0, , 3.0, , , , 4.0, , , , 4.0
i293, 4.0, , , , 4.0, 4.0, 2.0, , , , 5.0, 3.0, 5.0, 4.0, , , , , , , , , 5.0, , , 4.0, 4.0, , , 5.0, , 3.0, , , , 4.0, , , 5.0, , 4.0, 3.0, 3.0, 3.0, 4.0, 3.0, , , , , 4.0, 4.0, 3.0, , , , , 4.0, , , , , 3.0, , , 3.0, , , , , , , , 5.0, , , , , 5.0, , , , , , , , , , , , , 4.0, , , , 5.0, 5.0, , 5.0, , 
i294, 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , 
i295, 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i296, 5.0, , 3.0, 5.0, 5.0, 4.0, 3.0, 1.0, , 4.0, , 5.0, 2.0, 5.0, 5.0, 5.0, 3.0, , 3.0, 5.0, 2.0, 4.0, 5.0, , 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 5.0, , 5.0, , 5.0, , 5.0, 5.0, , 5.0, 5.0, , , 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, , , 4.0, 2.0, 2.0, 5.0, , 5.0, , 4.0, 5.0, 4.0, 2.0, 5.0, , , , , 4.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 3.0, , 1.0, 5.0, 5.0, 4.0, , , 1.0, 5.0, 5.0, 5.0, 4.0, , 5.0, , 3.0, , 5.0, , 5.0
i3826, 4.0, , , , 2.0, , , , , , , , 1.0, 1.0, , , , , , , , , , , , , , , , , , , 2.0, , 2.0, , , , 1.0, , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , 2.0, , , , , , , 4.0, , , , , , , , , , 2.0, , , , , , , , , , , , 2.0, , , , 3.0
i3827, 4.0, , , , , , 3.0, , , 3.0, , , , 4.0, , 3.0, , , , , 3.0, , , , , , , , , , , , 3.0, , 2.0, 2.0, , , , , , , , , , 2.0, , , , , , , , 1.0, , , , , , , , , 3.0, , , , , 2.0, , , , , , , , 4.0, , , , , , , , , 3.0, , , , , , 3.0, , 3.0, , , , 3.0, , 4.0, , 
i299, 3.0, 4.0, 2.0, , 3.0, 5.0, , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , 3.0, , , 3.0, , 5.0, , , , , , , , 3.0, , , , , 4.0, , , , , , , , , , , , , 5.0, , 5.0, 2.0, , , , , , , 4.0, , , , , , , , , , 5.0, , , , , 5.0, 5.0, , , , , , , , , , 
i300, 5.0, , 4.0, 3.0, 4.0, 5.0, 4.0, 3.0, , , 5.0, , 3.0, 4.0, , 4.0, , , , 3.0, 3.0, 3.0, , , , , , , , , 2.0, , 3.0, , 4.0, 3.0, 4.0, , 4.0, 3.0, 4.0, 4.0, 3.0, 2.0, 4.0, 3.0, , , , , 4.0, 3.0, 3.0, 5.0, , , 4.0, , 4.0, 2.0, 5.0, , 3.0, , 4.0, 4.0, , 4.0, , , , , , , , , , 4.0, , , 3.0, , 3.0, , 4.0, , , , , 5.0, 4.0, 4.0, 4.0, , 4.0, , 4.0, , 3.0, , 
i302, 4.0, 5.0, , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , 4.0, , , , , , , , , , , , , , , , 4.0, 3.0, , , , , , , , , , , , 4.0, 5.0, , 4.0, , , , 4.0, , 3.0, , 
i303, 2.0, , , , 3.0, , , , , , , , 5.0, , , , , , , , , , , , , , , , , , , , 2.0, , , , , , , , , 2.0, , , , , , , , , , 4.0, 1.0, , , , , 1.0, , , , , , , 4.0, , , , , , , , , 1.0, , , , , , , , , , , , , , , , , , , 3.0, , , , 4.0, , 2.0, , 
i304, 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.0, , , , , , 4.0, , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , 
i305, 2.0, , , , 3.0, , , , , , , , , , , , , , , , , , , , 3.0, , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , 3.0, , , , , , , , , , , 4.0, , , , , , 1.0, , , , , , , , 4.0, , 3.0, , , , , , 3.0, , 
i306, 4.0, , , , 4.0, , 2.0, , , 5.0, 2.0, , , 4.0, 3.0, 3.0, 4.0, , , , , 5.0, , , 5.0, , , , , , 4.0, 4.0, 5.0, , , , , , 4.0, , 4.0, , 2.0, , , 5.0, , , , , , , 3.0, 4.0, , , , 5.0, , , , , , , 4.0, 5.0, , 5.0, , , , , , 3.0, , , 4.0, , , 4.0, , , , , 4.0, , , , , 5.0, 5.0, , 3.0, , , , , , , , 
i307, 4.0, 4.0, , , 5.0, , , , , 5.0, , , , 4.0, , 3.0, , , , , , 5.0, , , 5.0, , , , , 5.0, , 4.0, 4.0, , , 4.0, , , 4.0, , 5.0, , , , , , , , , , , 4.0, 3.0, , , , , 4.0, , , , , , , 5.0, 5.0, , 3.0, , , , , , 4.0, , , 3.0, , , , , , , , 4.0, , , , , 5.0, 5.0, , 2.0, , , , , , , , 
i308, 4.0, , , , 5.0, , , , , 4.0, 3.0, 4.0, , 4.0, , 3.0, , , , , , 5.0, , , 5.0, , , , , , , , 5.0, , , 4.0, , , 4.0, , 4.0, , , 3.0, , 3.0, , , , , , , 3.0, , , , , 4.0, , , , , , , 5.0, 5.0, , , , , , , , , , , , , , , , , , , 4.0, , , , , 4.0, 3.0, , , , , , , , , , 
i309, 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i3839, 2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i3841, 2.0, , , , , 3.0, , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i314, 5.0, , 3.0, , 4.0, , , 1.0, , , , , , 4.0, 4.0, 3.0, , , , , , , , , 4.0, , , , , , , , 3.0, , , , , , 3.0, 4.0, , 4.0, , 2.0, , 3.0, , , 4.0, , 3.0, , , , , , , , , , , 5.0, , 4.0, 5.0, , , , , , , 4.0, , , 4.0, , , , 5.0, , , , , , , , , , , 5.0, 4.0, 4.0, 3.0, , , , 3.0, , , , 
i315, 1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.0, , 
i316, 3.0, , 3.0, , 3.0, 4.0, , , , , , , , 2.0, , , , , , , , , , , , , , , , , , , 2.0, , , , , , 3.0, , , , , , , , , , , , , , , , , , , 3.0, , , , , , , 3.0, , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , 2.0, , , , 2.0, , , , 
i3846, 3.0, , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.0, , , , , , , , , , , , , , , , , , , 2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i318, 3.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, , , 5.0, 5.0, 5.0, 4.0, 4.0, , 3.0, , 4.0, , 4.0, , 4.0, 5.0, 5.0, 4.0, 4.0, , 4.0, 4.0, 5.0, 3.0, 5.0, 4.0, 4.0, 5.0, 5.0, , 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, , 5.0, 4.0, 4.0, 4.0, 5.0, 4.0, , , , 5.0, 5.0, 4.0, 4.0, , , 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, , , 5.0, , 4.0, 5.0, 4.0, 5.0, 3.0, 5.0, , 5.0, 5.0, 4.0, , 5.0, 5.0, , 4.0, , 5.0, 4.0, 5.0, 5.0, , , 5.0, 5.0, , 2.0, 5.0, 5.0
i319, 5.0, 5.0, , , 5.0, 5.0, , 3.0, , , , 5.0, 5.0, , , , 4.0, , , , , 4.0, 4.0, , 3.0, , , , , 5.0, , , 4.0, , 1.0, 3.0, , , 5.0, , 4.0, , , 2.0, , 4.0, , , , , 3.0, , 5.0, 4.0, , , , 4.0, 4.0, , 5.0, , , , 4.0, , , , , , , , , , , , , 4.0, , , , , , , , , , , , 5.0, , , 1.0, , , , , , 3.0, , 
i320, 4.0, 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 5.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , 
i321, 5.0, , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , 4.0, , 3.0, , , , , , , , , , , , , , 3.0, , , , , , , , , , 
i322, 3.0, , , , 4.0, , , , , , , , , 3.0, , , , , , , , , , , , , , , , 4.0, , , , , 4.0, 1.0, 4.0, , 3.0, , 4.0, , , 2.0, , , , , , , , 4.0, 4.0, , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , 3.0, , , , , , , , 5.0, , 2.0, , , , 4.0, , 4.0, , 
i3852, 4.0, , , 4.0, 4.0, , , , , , , , , 3.0, , , , , , , , , , , , , , , 4.0, 5.0, , , 4.0, , 2.0, 1.0, , , , , 4.0, , , , , , , , , , , 4.0, 2.0, , , , , 3.0, , , , , , , , , , 5.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i324, 4.0, , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 5.0, , , , , , , , , , , , , , 4.0, , , , , , , , , , 
i326, 5.0, , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , 5.0, 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , 5.0, , , , , , , , , , , , , , , , , , , , , , , , , , 5.0, , , , , , , , , , 
i3857, 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i331, 3.0, , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, 2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , 
i3861, 3.0, , , , , 4.0, , , , , , , , 1.0, , , , , , , , , , , , , , , , , , , 3.0, , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , 2.0, , 3.0, , , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , 3.0, , , , 
i334, 4.0, , 3.0, , 5.0, , , , , 5.0, , , , , , 4.0, , , , , , 5.0, , , , , , , , 4.0, 4.0, , , , , , , , 3.0, , , , , , , 4.0, , , , , , , 3.0, , , , , , , , 5.0, , , , 5.0, , , , , , , , , , , , , , , , , , , , , , , , , , 5.0, , , , , , , , 4.0, , 
i335, 4.0, , , , 2.0, , , , , , , , , , , , , , , , , , , , , , , , , 5.0, , , , , , 3.0, , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , 3.0, , 
i337, 4.0, , 3.0, 5.0, 5.0, 5.0, , 3.0, 3.0, 5.0, , 4.0, 5.0, 5.0, 4.0, 4.0, , , , 5.0, , , , , 5.0, 4.0, 5.0, , , 4.0, , , 4.0, , 3.0, 3.0, 4.0, , 4.0, 4.0, , , , , , , 5.0, , , 4.0, 3.0, 4.0, 4.0, , , , , 4.0, , 5.0, 4.0, , 3.0, , 5.0, 4.0, , 5.0, 4.0, , , , , 4.0, 4.0, , 4.0, 5.0, , 3.0, 3.0, , , , , , , , , , 4.0, , 5.0, , , 4.0, 4.0, , 5.0, , 5.0
i338, 3.0, , , , 3.0, 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.0, , 3.0, , , , 3.0, , 3.0, , 
i339, 5.0, 2.0, , , , 3.0, , , , , , 2.0, 5.0, 2.0, , , , , 4.0, , , , , , 4.0, , , , , , , , 3.0, , , , , , 3.0, , , 3.0, , , , , , , , , , , , , , , , 3.0, , , , , , , , 4.0, , , , , , , , , , , 4.0, , , , 2.0, , , , , , , , , 3.0, 2.0, , 3.0, , , , 4.0, , , , 
i340, 3.0, , , , , 4.0, , , , , , , 5.0, 3.0, , , , , , , , , , , 4.0, , , , , , , , , , 5.0, , , , , , , , , , , , , , , , , , , 1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i3870, 5.0, , , , , , 2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 5.0, 5.0, , , , 
i342, 4.0, 4.0, 3.0, 5.0, 4.0, , , , , , 3.0, 3.0, , 5.0, , 3.0, , , , , 3.0, , 4.0, , 3.0, , 4.0, , 1.0, 4.0, , , 5.0, , , 3.0, 4.0, , 4.0, , , 4.0, , , , 4.0, , , , , 3.0, 4.0, 5.0, 5.0, , , , 4.0, , , 4.0, , , , , 3.0, , 5.0, 4.0, , , , , , 5.0, , 5.0, , , , , , 5.0, , 4.0, , , , , 4.0, 5.0, 2.0, 4.0, , 4.0, , , , , , 
i3872, 4.0, , 4.0, , 4.0, , , , , , , , , , , 5.0, , , , , , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , 5.0, , , , , , 4.0, , 5.0, , , , , 5.0, , , , , 
i344, 2.0, , , , 1.0, 2.0, 3.0, , , , , 2.0, , , , , , , , , , , , , , , , , , 4.0, , , , , , 2.0, 5.0, , 3.0, , , 3.0, , , , , , , , , , 3.0, , , , , , , , , , , , , , 1.0, , , , , , , , , , , , , , 2.0, , , , , , , , , , 1.0, 3.0, , 1.0, , , , 3.0, , , , 4.0
i345, 5.0, 3.0, 4.0, 4.0, 5.0, 5.0, , , , , , 5.0, , 4.0, , , , 4.0, , , , 4.0, , , , 4.0, , , , , , , 5.0, , , , 4.0, , 4.0, 2.0, , , , , , 3.0, 5.0, , , , , , , 4.0, , , , , , 4.0, , , , , , , , , , , , 1.0, , , 5.0, , , , , , , , 4.0, , 4.0, , , , , 5.0, 4.0, 4.0, 5.0, , , 3.0, 4.0, , 4.0, , 
i346, 4.0, , , , 4.0, 5.0, , , , , 3.0, , , , , , , , , , , 4.0, , , , , , , , 4.0, , , , , 4.0, 2.0, 3.0, , 3.0, , , , , , , , , , , , , 4.0, 4.0, 4.0, , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , 5.0, 3.0, , , , 
i3876, 2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i348, 4.0, 3.0, 4.0, , 4.0, , 3.0, 4.0, , 3.0, 5.0, , 5.0, 5.0, , , 4.0, , , , 3.0, 3.0, , , , , , , , 5.0, 2.0, , 4.0, 4.0, , 4.0, 4.0, , 4.0, , , 4.0, , 1.0, , 4.0, , , , , 1.0, , 5.0, 5.0, , , , 4.0, , , 4.0, , 3.0, , 4.0, , , 4.0, , , , , , , , , 3.0, 4.0, 3.0, 4.0, , , 5.0, 4.0, 4.0, , , , , , 5.0, , 4.0, , , , , , 4.0, , 
i349, 4.0, 3.0, , , , 3.0, 2.0, , , , 4.0, , 4.0, 2.0, , , , , , , , , , , 3.0, , , , , , , , , , , , 3.0, , 3.0, , 3.0, 4.0, , , , , , , , , , 3.0, , , , , , , , , , , 3.0, , 3.0, 4.0, , 4.0, , , , , , , , , , , , , 3.0, , , , , , , , , , , , 3.0, , , , 4.0, , 2.0, , 5.0
i350, 3.0, 2.0, , , 3.0, 3.0, , , , , , , 4.0, 1.0, , , , , 4.0, 2.0, , , , , 4.0, , , , , , , , , , , , 3.0, , 4.0, , 3.0, , , , , , , , , , , 4.0, , , , , , 3.0, , , , , , , , 2.0, , , , , , , , , , , , , , , 3.0, , 3.0, , 3.0, , , , , , , , 3.0, , 3.0, , 4.0, , 3.0, , 
i351, 4.0, 4.0, , , 3.0, 5.0, , , , , , , 3.0, 4.0, , , , , , , , , , , , 4.0, , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , 2.0, , , , , , , , 1.0, , , , , , , 4.0, , , , , , , , , 4.0, 4.0, , , , , , , , 3.0, , 4.0
i352, 3.0, , , 4.0, , , , , , , 2.0, 3.0, 5.0, 5.0, , , , , , , , , , , , , , , , , , , 3.0, , , , , , 4.0, , 4.0, , , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , 5.0, , , , 2.0, , , , , , , , , , , , , , , , , , , 4.0, , 3.0, , 
i353, 4.0, , , , 3.0, 5.0, 1.0, , , , , 4.0, 1.0, 1.0, , , , , , , , , , , , 3.0, , , , , , , 4.0, 2.0, 3.0, 2.0, , , , , 3.0, , , , , 2.0, , , , , , , , , , , , , , , , , 2.0, , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.0, , , 2.0, 2.0, , , , 3.0
i354, 2.0, 2.0, , , , 4.0, , , , , 3.0, , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 5.0, , , 3.0, , 
i355, 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.0, , , , , , , , , , , , , , , , , 1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.0, , , , , , , , , , 
i356, 3.0, 3.0, 4.0, 5.0, 4.0, 5.0, 3.0, 5.0, 5.0, 2.0, 5.0, 4.0, 2.0, 5.0, 5.0, , 2.0, 3.0, , , 5.0, 3.0, , , 5.0, , , , 2.0, 4.0, , , 3.0, 1.0, 5.0, 3.0, 4.0, , 5.0, , 5.0, 5.0, 4.0, , , 3.0, 4.0, , , , , 4.0, 5.0, , 5.0, , , 5.0, 4.0, 4.0, 3.0, 5.0, , , 1.0, 4.0, , 3.0, , , 3.0, , 4.0, 1.0, , , , 4.0, , , 5.0, , , 4.0, , , , , 5.0, 4.0, 3.0, 4.0, 2.0, , 3.0, , 4.0, 1.0, , 5.0, 5.0
i357, 5.0, , 3.0, 5.0, 4.0, 4.0, 4.0, , , 2.0, , , , 4.0, , 4.0, , 4.0, , , 3.0, 4.0, , , 5.0, , , , , , 3.0, , 5.0, 2.0, , , 4.0, , 4.0, , 4.0, , 2.0, , , 3.0, 4.0, , , , , 4.0, 5.0, 4.0, , , 5.0, 5.0, 3.0, , 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, , 5.0, 5.0, , , , , 3.0, 3.0, , 5.0, , 4.0, , 4.0, , , , 4.0, , , , , 5.0, 4.0, 4.0, 5.0, , , , 5.0, , 4.0, , 5.0
i359, 3.0, , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , 5.0, , , , , , , 3.0, , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i360, 3.0, , , , , , , , , , , , , , , , , , 2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , 1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0
i361, 3.0, , , , 3.0, 5.0, , , , , 3.0, , 3.0, 1.0, , , , 3.0, 4.0, , , , , , 3.0, , , , , , , , 3.0, , , , 3.0, , , , , , , , , , , , , , , 4.0, , , , , , 4.0, , , , , , , , 4.0, , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , 2.0, , , , 4.0, , 3.0, , 4.0
i3893, 5.0, , , , 4.0, , 3.0, , 5.0, 3.0, , , 1.0, 2.0, , , , , , 3.0, , , 2.0, , , , , , 4.0, 5.0, , , 4.0, , 2.0, 3.0, , , 3.0, 3.0, , , , 3.0, , , , , , 3.0, , , 4.0, 4.0, , , , 3.0, , , , , , , , 3.0, , 4.0, 4.0, , , , , 5.0, , 4.0, , , , , , , , 4.0, , , , 4.0, , , , , , , , , 5.0, , 3.0, , 
i3895, 4.0, , , , , 3.0, , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , 1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , 
i367, 5.0, 3.0, , , , 3.0, , 4.0, , , 3.0, , 3.0, 2.0, , , , , , , , , , , , 4.0, , , , , , , 4.0, , , , , , 5.0, 2.0, , 4.0, , , , 4.0, 4.0, , , , , 4.0, 1.0, , , , , 3.0, , , , , 5.0, , 4.0, , , , , , , , , , 4.0, , , 3.0, , , 2.0, , , 4.0, , , , , , , 4.0, , , , , , 3.0, , 2.0, , 4.0
i368, 4.0, 2.0, 3.0, , 3.0, 4.0, , , , 2.0, , , 3.0, 4.0, , 2.0, , , 3.0, , 2.0, , , , 4.0, , , , , , , , , , 5.0, , 3.0, , , , , , , , , , , , , , , 3.0, , , , , , 3.0, , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , 3.0, , 3.0, , , , 3.0, , 3.0, , 3.0
i369, 4.0, , 3.0, , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , 3.0, 4.0, , 2.0, , , , , , , , , , , , , , , 4.0, , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , 5.0, , 3.0, , 
i370, 3.0, , , , , , , , , , , , , 1.0, , , , , , , 4.0, , , , , , , , , , , , , , , , , , 2.0, , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i371, 4.0, 1.0, 3.0, 4.0, 3.0, 3.0, , , , , , , , 4.0, , , , , 3.0, , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , 1.0, , 4.0, , , , , 4.0, , , , , , , 4.0, , , , , , , , , , , 4.0, , , , , , , , , , , , , , 4.0, , 3.0, , , , 3.0, , , , 
i372, 3.0, , , , 3.0, 5.0, 1.0, , , , , 4.0, 1.0, 2.0, , , , , , , , , , , 2.0, 3.0, , , , , , , 4.0, , , 3.0, 4.0, , 4.0, , , , , , , , , , , , , 2.0, 1.0, 3.0, , , , 2.0, , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , 3.0, 4.0, , , , , , 4.0, , 3.0, , 2.0
